season_player_id,season_code,player_id,player_last_name,player_first_name,team_id,games_played,games_started,minutes,points,two_points_made,two_points_attempted,three_points_made,three_points_attempted,free_throws_made,free_throws_attempted,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,turnovers,blocks_favour,blocks_against,fouls_committed,fouls_received,valuation,plus_minus,minutes_per_game,points_per_game,two_points_made_per_game,two_points_attempted_per_game,two_points_percentage,three_points_made_per_game,three_points_attempted_per_game,three_points_percentage,free_throws_made_per_game,free_throws_attempted_per_game,free_throws_percentage,offensive_rebounds_per_game,defensive_rebounds_per_game,total_rebounds_per_game,assists_per_game,steals_per_game,turnovers_per_game,blocks_favour_per_game,blocks_against_per_game,fouls_committed_per_game,fouls_received_per_game,valuation_per_game,plus_minus_per_game,
E2018_P006961_ULK,E2018,P006961,BIBEROVIC,TARIK,ULK,8,0,45.9,18,6,12,1,8,3,6,2,10,12,1,1,3,0,2,2,3,12,-17,5.74,2.25,0.75,1.5,0.5,0.12,1,0.125,0.38,0.75,0.5,0.25,1.25,1.5,0.12,0.12,0.38,0,0.25,0.25,0.38,1.5,-2.12,
E2018_P003091_IST,E2018,P003091,BIRSEN,METECAN,IST,9,1,35.6,13,5,7,1,3,0,0,1,3,4,3,0,1,1,1,3,1,13,-11,3.95,1.44,0.56,0.78,0.714,0.11,0.33,0.333,0,0,0,0.11,0.33,0.44,0.33,0,0.11,0.11,0.11,0.33,0.11,1.44,-1.22,
E2018_P005504_ZAL,E2018,P005504,BIRUTIS,LAURYNAS,ZAL,17,0,117.1,46,17,29,0,0,12,17,7,8,15,2,2,11,5,4,20,14,32,-56,6.89,2.71,1,1.71,0.586,0,0,0,0.71,1,0.706,0.41,0.47,0.88,0.12,0.12,0.65,0.29,0.24,1.18,0.82,1.88,-3.29,
E2018_P007056_MUN,E2018,P007056,BOOKER,DEVIN,MUN,16,12,329.5,143,57,98,6,16,11,18,22,32,54,24,10,20,5,2,32,33,157,11,20.59,8.94,3.56,6.12,0.582,0.38,1,0.375,0.69,1.12,0.611,1.38,2,3.38,1.5,0.62,1.25,0.31,0.12,2,2.06,9.81,0.69,
E2018_P005928_MAD,E2018,P005928,CAMPAZZO,FACUNDO,MAD,34,14,800.8,296,46,116,43,115,75,84,10,80,90,177,55,72,0,11,85,142,441,264,23.55,8.71,1.35,3.41,0.397,1.26,3.38,0.374,2.21,2.47,0.893,0.29,2.35,2.65,5.21,1.62,2.12,0,0.32,2.5,4.18,12.97,7.76,
E2018_P004888_CSK,E2018,P004888,CLYBURN,WILL,CSK,35,13,944.5,475,128,243,34,99,117,157,59,179,238,51,36,49,6,17,66,160,614,162,26.99,13.57,3.66,6.94,0.527,0.97,2.83,0.343,3.34,4.49,0.745,1.69,5.11,6.8,1.46,1.03,1.4,0.17,0.49,1.89,4.57,17.54,4.63,
E2018_P005942_MUN,E2018,P005942,DANGUBIC,NEMANJA,MUN,30,1,444.6,125,23,54,17,43,28,37,11,61,72,14,10,13,4,10,56,36,116,-37,14.82,4.17,0.77,1.8,0.426,0.57,1.43,0.395,0.93,1.23,0.757,0.37,2.03,2.4,0.47,0.33,0.43,0.13,0.33,1.87,1.2,3.87,-1.23,
E2018_P002100_CSK,E2018,P002100,DE COLO,NANDO,CSK,34,24,826.9,501,101,183,59,137,122,129,16,68,84,116,32,70,0,18,60,140,558,150,24.32,14.74,2.97,5.38,0.552,1.74,4.03,0.431,3.59,3.79,0.946,0.47,2,2.47,3.41,0.94,2.06,0,0.53,1.76,4.12,16.41,4.41,
E2018_P009005_MAD,E2018,P009005,DECK,GABRIEL,MAD,31,11,456,136,44,66,6,18,30,43,26,47,73,21,6,23,1,4,31,36,168,28,14.71,4.39,1.42,2.13,0.667,0.19,0.58,0.333,0.97,1.39,0.698,0.84,1.52,2.35,0.68,0.19,0.74,0.03,0.13,1,1.16,5.42,0.9,
E2018_P007990_TEL,E2018,P007990,DIBARTOLOMEO,JOHN,TEL,29,2,300.4,137,12,29,32,93,17,21,16,24,40,33,12,7,1,2,44,30,118,25,10.36,4.72,0.41,1,0.414,1.1,3.21,0.344,0.59,0.72,0.81,0.55,0.83,1.38,1.14,0.41,0.24,0.03,0.07,1.52,1.03,4.07,0.86,
E2018_P008072_CAN,E2018,P008072,DIOP,KHALIFA,CAN,1,0,7.3,3,1,2,0,0,1,2,2,2,4,0,1,0,0,0,0,1,7,-3,7.33,3,1,2,0.5,0,0,0,1,2,0.5,2,2,4,0,1,0,0,0,0,1,7,-3,
E2018_P003048_IST,E2018,P003048,DUNSTON,BRYANT,IST,35,32,912.8,311,116,179,2,6,73,105,53,118,171,47,27,29,43,8,103,114,474,196,26.08,8.89,3.31,5.11,0.648,0.06,0.17,0.333,2.09,3,0.695,1.51,3.37,4.89,1.34,0.77,0.83,1.23,0.23,2.94,3.26,13.54,5.6,
E2018_P008858_ULK,E2018,P008858,ENNIS,TYLER,ULK,3,0,30.6,19,6,8,1,1,4,6,0,2,2,3,1,3,0,0,3,5,20,21,10.18,6.33,2,2.67,0.75,0.33,0.33,1,1.33,2,0.667,0,0.67,0.67,1,0.33,1,0,0,1,1.67,6.67,7,
E2018_P002328_ZAL,E2018,P002328,GRIGONIS,MARIUS,ZAL,34,18,705.5,296,54,112,34,77,86,92,7,66,73,66,20,46,0,7,87,108,316,24,20.75,8.71,1.59,3.29,0.482,1,2.26,0.442,2.53,2.71,0.935,0.21,1.94,2.15,1.94,0.59,1.35,0,0.21,2.56,3.18,9.29,0.71,
E2018_P004004_ULK,E2018,P004004,GUDURIC,MARKO,ULK,36,18,797,337,61,97,52,109,59,70,13,57,70,79,33,45,8,6,75,70,367,164,22.14,9.36,1.69,2.69,0.629,1.44,3.03,0.477,1.64,1.94,0.843,0.36,1.58,1.94,2.19,0.92,1.25,0.22,0.17,2.08,1.94,10.19,4.56,
E2018_P001844_CSK,E2018,P001844,HACKETT,DANIEL,CSK,35,26,606.1,210,42,92,20,51,66,80,11,53,64,61,22,34,1,5,104,101,221,156,17.32,6,1.2,2.63,0.457,0.57,1.46,0.392,1.89,2.29,0.825,0.31,1.51,1.83,1.74,0.63,0.97,0.03,0.14,2.97,2.89,6.31,4.46,
E2018_P000229_BUD,E2018,P000229,JACKSON,EDWIN,BUD,30,22,791.9,293,53,118,51,119,34,40,21,55,76,56,20,46,2,8,64,72,262,-123,26.4,9.77,1.77,3.93,0.449,1.7,3.97,0.429,1.13,1.33,0.85,0.7,1.83,2.53,1.87,0.67,1.53,0.07,0.27,2.13,2.4,8.73,-4.1,
E2018_P005985_MIL,E2018,P005985,JAMES,MIKE,MIL,30,30,1017.8,595,119,253,70,215,147,178,11,103,114,191,39,77,1,20,77,151,607,4,33.93,19.83,3.97,8.43,0.47,2.33,7.17,0.326,4.9,5.93,0.826,0.37,3.43,3.8,6.37,1.3,2.57,0.03,0.67,2.57,5.03,20.23,0.13,
E2018_P004863_MUN,E2018,P004863,JOVIC,STEFAN,MUN,23,17,491.9,190,58,104,18,45,20,27,12,43,55,105,29,41,1,8,49,33,235,-5,21.39,8.26,2.52,4.52,0.558,0.78,1.96,0.4,0.87,1.17,0.741,0.52,1.87,2.39,4.57,1.26,1.78,0.04,0.35,2.13,1.43,10.22,-0.22,
E2018_P004866_ULK,E2018,P004866,KALINIC,NIKOLA,ULK,35,16,890.3,337,85,160,35,88,62,79,31,83,114,62,25,39,6,16,76,100,368,100,25.44,9.63,2.43,4.57,0.531,1,2.51,0.398,1.77,2.26,0.785,0.89,2.37,3.26,1.77,0.71,1.11,0.17,0.46,2.17,2.86,10.51,2.86,
E2018_P007200_IST,E2018,P007200,LARKIN,SHANE,IST,34,11,747.7,435,72,128,66,145,93,108,12,62,74,107,29,62,3,9,54,112,485,31,21.99,12.79,2.12,3.76,0.562,1.94,4.26,0.455,2.74,3.18,0.861,0.35,1.82,2.18,3.15,0.85,1.82,0.09,0.26,1.59,3.29,14.26,0.91,
E2018_P008987_OLY,E2018,P008987,LEDAY,ZACH,OLY,30,2,514.1,292,90,158,10,28,82,105,50,71,121,8,10,26,12,12,53,81,324,3,17.14,9.73,3,5.27,0.57,0.33,0.93,0.357,2.73,3.5,0.781,1.67,2.37,4.03,0.27,0.33,0.87,0.4,0.4,1.77,2.7,10.8,0.1,
E2018_PTGB_MAD,E2018,PTGB,LLULL,SERGIO,MAD,27,22,577.3,283,39,92,53,165,46,48,3,50,53,107,12,32,0,5,51,51,251,91,21.38,10.48,1.44,3.41,0.424,1.96,6.11,0.321,1.7,1.78,0.958,0.11,1.85,1.96,3.96,0.44,1.19,0,0.19,1.89,1.89,9.3,3.37,
E2018_P007032_MUN,E2018,P007032,LO,MAODO,MUN,29,13,531.9,193,47,91,22,64,33,42,7,36,43,55,28,37,2,14,56,47,166,-23,18.34,6.66,1.62,3.14,0.516,0.76,2.21,0.344,1.14,1.45,0.786,0.24,1.24,1.48,1.9,0.97,1.28,0.07,0.48,1.93,1.62,5.72,-0.79,
E2018_P001288_MUN,E2018,P001288,LUCIC,VLADIMIR,MUN,29,29,758.8,291,78,125,26,74,57,69,22,89,111,35,32,20,5,4,69,77,351,-30,26.17,10.03,2.69,4.31,0.624,0.9,2.55,0.351,1.97,2.38,0.826,0.76,3.07,3.83,1.21,1.1,0.69,0.17,0.14,2.38,2.66,12.1,-1.03,
E2018_P002969_ULK,E2018,P002969,MAHMUTOGLU,MELIH,ULK,31,5,374.6,174,25,42,35,76,19,20,3,23,26,17,5,5,1,1,45,23,136,58,12.08,5.61,0.81,1.35,0.595,1.13,2.45,0.461,0.61,0.65,0.95,0.1,0.74,0.84,0.55,0.16,0.16,0.03,0.03,1.45,0.74,4.39,1.87,
E2018_P002849_ULK,E2018,P002849,MELLI,NICOLO,ULK,36,34,934.3,263,56,118,37,96,40,49,40,106,146,58,34,36,20,4,104,86,333,195,25.95,7.31,1.56,3.28,0.475,1.03,2.67,0.385,1.11,1.36,0.816,1.11,2.94,4.06,1.61,0.94,1,0.56,0.11,2.89,2.39,9.25,5.42,
E2018_P002580_IST,E2018,P002580,MICIC,VASILIJE,IST,36,30,1032.2,459,101,173,66,177,59,72,9,70,79,203,38,102,2,10,98,142,517,167,28.67,12.75,2.81,4.81,0.584,1.83,4.92,0.373,1.64,2,0.819,0.25,1.94,2.19,5.64,1.06,2.83,0.06,0.28,2.72,3.94,14.36,4.64,
E2018_P003941_OLY,E2018,P003941,MILUTINOV,NIKOLA,OLY,28,28,728.6,327,125,189,1,1,74,101,95,126,221,42,17,36,20,10,41,111,560,80,26.02,11.68,4.46,6.75,0.661,0.04,0.04,1,2.64,3.61,0.733,3.39,4.5,7.89,1.5,0.61,1.29,0.71,0.36,1.46,3.96,20,2.86,
E2018_P007866_PAN,E2018,P007866,MITOGLOU,KONSTANTINOS,PAN,27,10,368.2,114,44,71,5,25,11,20,39,41,80,8,8,17,4,6,51,25,109,-41,13.64,4.22,1.63,2.63,0.62,0.19,0.93,0.2,0.41,0.74,0.55,1.44,1.52,2.96,0.3,0.3,0.63,0.15,0.22,1.89,0.93,4.04,-1.52,
E2018_P000848_MIL,E2018,P000848,NEDOVIC,NEMANJA,MIL,15,7,352,172,30,58,29,70,25,31,3,34,37,40,12,32,2,2,37,39,156,39,23.47,11.47,2,3.87,0.517,1.93,4.67,0.414,1.67,2.07,0.806,0.2,2.27,2.47,2.67,0.8,2.13,0.13,0.13,2.47,2.6,10.4,2.6,
E2018_P005844_PAN,E2018,P005844,PAPAGIANNIS,GEORGIOS,PAN,26,12,316.6,105,50,72,0,0,5,9,27,47,74,5,7,20,15,2,40,18,136,-19,12.18,4.04,1.92,2.77,0.694,0,0,0,0.19,0.35,0.556,1.04,1.81,2.85,0.19,0.27,0.77,0.58,0.08,1.54,0.69,5.23,-0.73,
E2018_P001255_OLY,E2018,P001255,PAPANIKOLAOU,KOSTAS,OLY,30,23,704.4,208,30,55,39,105,31,42,18,99,117,49,23,44,9,6,50,38,242,89,23.48,6.93,1,1.83,0.545,1.3,3.5,0.371,1.03,1.4,0.738,0.6,3.3,3.9,1.63,0.77,1.47,0.3,0.2,1.67,1.27,8.07,2.97,
E2018_P008829_CSK,E2018,P008829,PETERS,ALEC,CSK,36,18,585.1,190,24,60,39,90,25,28,24,72,96,26,17,22,3,13,85,32,154,117,16.25,5.28,0.67,1.67,0.4,1.08,2.5,0.433,0.69,0.78,0.893,0.67,2,2.67,0.72,0.47,0.61,0.08,0.36,2.36,0.89,4.28,3.25,
E2018_P008232_OLY,E2018,P008232,POKUSEVSKI,ALEKSEJ,OLY,2,0,4.8,1,0,2,0,1,1,2,1,1,2,1,1,1,0,0,1,1,0,1,2.42,0.5,0,1,0,0,0.5,0,0.5,1,0.5,0.5,0.5,1,0.5,0.5,0.5,0,0,0.5,0.5,0,0.5,
E2018_P002661_MAD,E2018,P002661,PREPELIC,KLEMEN,MAD,21,0,188.9,80,15,29,11,39,17,23,3,16,19,35,3,13,1,3,28,28,74,-13,9,3.81,0.71,1.38,0.517,0.52,1.86,0.282,0.81,1.1,0.739,0.14,0.76,0.9,1.67,0.14,0.62,0.05,0.14,1.33,1.33,3.52,-0.62,
E2018_P002968_IST,E2018,P002968,SANLI,SERTAC,IST,9,0,31.9,18,7,8,0,1,4,5,2,2,4,0,0,1,0,0,5,3,16,-20,3.54,2,0.78,0.89,0.875,0,0.11,0,0.44,0.56,0.8,0.22,0.22,0.44,0,0,0.11,0,0,0.56,0.33,1.78,-2.22,
E2018_P007230_BAS,E2018,P007230,SEDEKERSKIS,TADAS,BAS,2,0,5.8,4,2,3,0,0,0,0,1,1,2,0,0,0,0,0,0,0,5,0,2.88,2,1,1.5,0.667,0,0,0,0,0,0,0.5,0.5,1,0,0,0,0,0,0,0,2.5,0,
E2018_P001133_BAS,E2018,P001133,SHENGELIA,TORNIKE,BAS,20,15,489.8,229,71,135,11,28,54,102,19,66,85,33,23,34,8,12,52,109,260,-1,24.49,11.45,3.55,6.75,0.526,0.55,1.4,0.393,2.7,5.1,0.529,0.95,3.3,4.25,1.65,1.15,1.7,0.4,0.6,2.6,5.45,13,-0.05,
E2018_P007831_BAS,E2018,P007831,SHIELDS,SHAVON,BAS,33,30,807.2,323,96,170,26,73,53,60,37,56,93,37,19,34,2,10,67,68,303,-7,24.46,9.79,2.91,5.15,0.565,0.79,2.21,0.356,1.61,1.82,0.883,1.12,1.7,2.82,1.12,0.58,1.03,0.06,0.3,2.03,2.06,9.18,-0.21,
E2018_P001926_ULK,E2018,P001926,SLOUKAS,KOSTAS,ULK,33,12,878.4,389,80,138,48,107,85,91,7,65,72,157,18,62,1,8,51,109,502,192,26.62,11.79,2.42,4.18,0.58,1.45,3.24,0.449,2.58,2.76,0.934,0.21,1.97,2.18,4.76,0.55,1.88,0.03,0.24,1.55,3.3,15.21,5.82,
E2018_P007109_BAR,E2018,P007109,SMITS,ROLANDS,BAR,14,0,162.2,62,11,27,10,27,10,11,8,20,28,8,5,9,3,4,22,12,49,34,11.58,4.43,0.79,1.93,0.407,0.71,1.93,0.37,0.71,0.79,0.909,0.57,1.43,2,0.57,0.36,0.64,0.21,0.29,1.57,0.86,3.5,2.43,
E2018_P005791_MAD,E2018,P005791,TAVARES,WALTER,MAD,34,28,659.9,251,104,131,0,0,43,68,74,138,212,23,14,42,57,1,77,69,454,199,19.41,7.38,3.06,3.85,0.794,0,0,0,1.26,2,0.632,2.18,4.06,6.24,0.68,0.41,1.24,1.68,0.03,2.26,2.03,13.35,5.85,
E2018_P002329_ZAL,E2018,P002329,ULANOVAS,EDGARAS,ZAL,34,24,852,244,56,115,23,65,63,75,39,75,114,46,19,40,6,6,65,89,294,-26,25.06,7.18,1.65,3.38,0.487,0.68,1.91,0.354,1.85,2.21,0.84,1.15,2.21,3.35,1.35,0.56,1.18,0.18,0.18,1.91,2.62,8.65,-0.76,
E2018_P000925_ULK,E2018,P000925,VESELY,JAN,ULK,31,11,777,380,135,204,1,5,107,136,49,97,146,73,43,56,17,3,88,135,545,232,25.06,12.26,4.35,6.58,0.662,0.03,0.16,0.2,3.45,4.39,0.787,1.58,3.13,4.71,2.35,1.39,1.81,0.55,0.1,2.84,4.35,17.58,7.48,
E2018_P003469_OLY,E2018,P003469,VEZENKOV,SASHA,OLY,28,3,291.4,105,35,55,6,29,17,21,19,43,62,12,10,7,2,5,24,25,133,-18,10.41,3.75,1.25,1.96,0.636,0.21,1.04,0.207,0.61,0.75,0.81,0.68,1.54,2.21,0.43,0.36,0.25,0.07,0.18,0.86,0.89,4.75,-0.64,
E2018_P007947_BAS,E2018,P007947,VILDOZA,LUCA,BAS,34,17,767.2,309,48,108,54,145,51,58,13,64,77,128,36,57,5,6,79,73,328,65,22.56,9.09,1.41,3.18,0.444,1.59,4.26,0.372,1.5,1.71,0.879,0.38,1.88,2.26,3.76,1.06,1.68,0.15,0.18,2.32,2.15,9.65,1.91,
E2018_P008855_ZAL,E2018,P008855,WALKUP,THOMAS,ZAL,34,18,573.2,176,56,98,13,44,25,31,18,71,89,75,18,40,1,8,90,49,191,31,16.86,5.18,1.65,2.88,0.571,0.38,1.29,0.295,0.74,0.91,0.806,0.53,2.09,2.62,2.21,0.53,1.18,0.03,0.24,2.65,1.44,5.62,0.91,
E2018_P007982_OLY,E2018,P007982,WILLIAMS-GOSS,NIGEL,OLY,30,24,788.9,277,72,171,30,81,43,52,10,51,61,125,21,43,1,7,65,52,263,34,26.3,9.23,2.4,5.7,0.421,1,2.7,0.37,1.43,1.73,0.827,0.33,1.7,2.03,4.17,0.7,1.43,0.03,0.23,2.17,1.73,8.77,1.13,
E2017_P003527_MIL,E2017,P003527,ABASS,AWUDU,MIL,10,0,47.6,9,2,7,1,8,2,3,5,6,11,2,5,2,0,1,5,1,7,1,4.76,0.9,0.2,0.7,0.286,0.1,0.8,0.125,0.2,0.3,0.667,0.5,0.6,1.1,0.2,0.5,0.2,0,0.1,0.5,0.1,0.7,0.1,
E2017_P007929_IST,E2017,P007929,BITIM,ONURALP,IST,4,0,35.3,10,1,3,2,2,2,2,1,3,4,2,0,5,0,0,1,2,10,-4,8.82,2.5,0.25,0.75,0.333,0.5,0.5,1,0.5,0.5,1,0.25,0.75,1,0.5,0,1.25,0,0,0.25,0.5,2.5,-1,
E2017_P005928_MAD,E2017,P005928,CAMPAZZO,FACUNDO,MAD,30,28,696.4,236,39,93,41,109,35,42,7,65,72,134,42,59,2,6,77,95,310,129,23.21,7.87,1.3,3.1,0.419,1.37,3.63,0.376,1.17,1.4,0.833,0.23,2.17,2.4,4.47,1.4,1.97,0.07,0.2,2.57,3.17,10.33,4.3,
E2017_P004888_CSK,E2017,P004888,CLYBURN,WILL,CSK,36,13,954,417,111,246,32,83,99,143,54,157,211,65,31,58,9,17,72,134,490,165,26.5,11.58,3.08,6.83,0.451,0.89,2.31,0.386,2.75,3.97,0.692,1.5,4.36,5.86,1.81,0.86,1.61,0.25,0.47,2,3.72,13.61,4.58,
E2017_P005942_RED,E2017,P005942,DANGUBIC,NEMANJA,RED,18,15,363.4,134,24,51,22,47,20,25,16,45,61,22,12,18,2,4,55,23,120,-35,20.19,7.44,1.33,2.83,0.471,1.22,2.61,0.468,1.11,1.39,0.8,0.89,2.5,3.39,1.22,0.67,1,0.11,0.22,3.06,1.28,6.67,-1.94,
E2017_P007960_RED,E2017,P007960,DAVIDOVAC,DEJAN,RED,24,6,375.4,156,28,45,22,47,34,44,15,33,48,28,16,20,6,5,47,49,179,-52,15.64,6.5,1.17,1.88,0.622,0.92,1.96,0.468,1.42,1.83,0.773,0.62,1.38,2,1.17,0.67,0.83,0.25,0.21,1.96,2.04,7.46,-2.17,
E2017_P002100_CSK,E2017,P002100,DE COLO,NANDO,CSK,32,15,825.1,533,123,216,58,118,113,119,10,62,72,119,40,74,3,15,65,152,606,194,25.78,16.66,3.84,6.75,0.569,1.81,3.69,0.492,3.53,3.72,0.95,0.31,1.94,2.25,3.72,1.25,2.31,0.09,0.47,2.03,4.75,18.94,6.06,
E2017_P007990_TEL,E2017,P007990,DIBARTOLOMEO,JOHN,TEL,28,6,359.7,93,15,40,14,49,21,26,10,34,44,38,15,12,1,2,51,22,83,-15,12.85,3.32,0.54,1.43,0.375,0.5,1.75,0.286,0.75,0.93,0.808,0.36,1.21,1.57,1.36,0.54,0.43,0.04,0.07,1.82,0.79,2.96,-0.54,
E2017_P003048_IST,E2017,P003048,DUNSTON,BRYANT,IST,30,28,845.4,307,116,177,2,6,69,99,62,101,163,39,22,31,52,4,75,88,466,-111,28.18,10.23,3.87,5.9,0.655,0.07,0.2,0.333,2.3,3.3,0.697,2.07,3.37,5.43,1.3,0.73,1.03,1.73,0.13,2.5,2.93,15.53,-3.7,
E2017_P004004_ULK,E2017,P004004,GUDURIC,MARKO,ULK,36,17,597.6,241,51,78,37,83,28,32,16,40,56,69,26,38,0,2,72,54,257,138,16.6,6.69,1.42,2.17,0.654,1.03,2.31,0.446,0.78,0.89,0.875,0.44,1.11,1.56,1.92,0.72,1.06,0,0.06,2,1.5,7.14,3.83,
E2017_P001844_BAM,E2017,P001844,HACKETT,DANIEL,BAM,26,11,623.5,249,57,98,24,65,63,78,4,65,69,88,10,36,0,4,60,87,306,26,23.98,9.58,2.19,3.77,0.582,0.92,2.5,0.369,2.42,3,0.808,0.15,2.5,2.65,3.38,0.38,1.38,0,0.15,2.31,3.35,11.77,1,
E2017_P000229_BAR,E2017,P000229,JACKSON,EDWIN,BAR,9,2,131,41,11,24,5,11,4,4,6,11,17,11,7,8,0,0,15,14,48,-15,14.56,4.56,1.22,2.67,0.458,0.56,1.22,0.455,0.44,0.44,1,0.67,1.22,1.89,1.22,0.78,0.89,0,0,1.67,1.56,5.33,-1.67,
E2017_P005985_PAN,E2017,P005985,JAMES,MIKE,PAN,12,11,305.2,194,60,95,15,62,29,41,4,29,33,49,16,16,1,1,27,33,188,42,25.44,16.17,5,7.92,0.632,1.25,5.17,0.242,2.42,3.42,0.707,0.33,2.42,2.75,4.08,1.33,1.33,0.08,0.08,2.25,2.75,15.67,3.5,
E2017_P004866_ULK,E2017,P004866,KALINIC,NIKOLA,ULK,19,13,331,104,31,48,10,35,12,15,9,21,30,23,9,22,3,0,26,27,103,17,17.42,5.47,1.63,2.53,0.646,0.53,1.84,0.286,0.63,0.79,0.8,0.47,1.11,1.58,1.21,0.47,1.16,0.16,0,1.37,1.42,5.42,0.89,
E2017_P005713_BAR,E2017,P005713,KURUCS,RODIONS,BAR,4,1,16.1,0,0,2,0,0,0,0,0,3,3,0,2,1,0,1,4,0,-3,-10,4.03,0,0,0.5,0,0,0,0,0,0,0,0,0.75,0.75,0,0.5,0.25,0,0.25,1,0,-0.75,-2.5,
E2017_PTGB_MAD,E2017,PTGB,LLULL,SERGIO,MAD,4,0,72,40,4,12,9,24,5,10,0,2,2,18,2,4,0,1,11,8,26,39,17.99,10,1,3,0.333,2.25,6,0.375,1.25,2.5,0.5,0,0.5,0.5,4.5,0.5,1,0,0.25,2.75,2,6.5,9.75,
E2017_P007032_BAM,E2017,P007032,LO,MAODO,BAM,30,5,502.4,207,44,93,36,87,11,14,4,37,41,55,9,33,3,12,71,27,123,-33,16.75,6.9,1.47,3.1,0.473,1.2,2.9,0.414,0.37,0.47,0.786,0.13,1.23,1.37,1.83,0.3,1.1,0.1,0.4,2.37,0.9,4.1,-1.1,
E2017_P002969_ULK,E2017,P002969,MAHMUTOGLU,MELIH,ULK,21,4,141.9,35,7,19,6,21,3,3,1,9,10,5,3,3,0,2,13,5,13,21,6.76,1.67,0.33,0.9,0.368,0.29,1,0.286,0.14,0.14,1,0.05,0.43,0.48,0.24,0.14,0.14,0,0.1,0.62,0.24,0.62,1,
E2017_P007993_MIL,E2017,P007993,M'BAYE,AMATH,MIL,30,10,529,183,37,68,25,66,34,43,14,47,61,28,11,21,3,0,72,42,154,-82,17.63,6.1,1.23,2.27,0.544,0.83,2.2,0.379,1.13,1.43,0.791,0.47,1.57,2.03,0.93,0.37,0.7,0.1,0,2.4,1.4,5.13,-2.73,
E2017_P002849_ULK,E2017,P002849,MELLI,NICOLO,ULK,36,16,953.6,320,76,140,34,79,66,82,55,124,179,62,33,38,12,12,90,91,432,97,26.49,8.89,2.11,3.89,0.543,0.94,2.19,0.43,1.83,2.28,0.805,1.53,3.44,4.97,1.72,0.92,1.06,0.33,0.33,2.5,2.53,12,2.69,
E2017_P002580_ZAL,E2017,P002580,MICIC,VASILIJE,ZAL,36,10,805.7,276,76,165,22,62,58,82,14,65,79,151,34,82,1,15,77,94,308,-34,22.38,7.67,2.11,4.58,0.461,0.61,1.72,0.355,1.61,2.28,0.707,0.39,1.81,2.19,4.19,0.94,2.28,0.03,0.42,2.14,2.61,8.56,-0.94,
E2017_P003941_OLY,E2017,P003941,MILUTINOV,NIKOLA,OLY,29,26,630.2,254,96,147,0,0,62,82,67,99,166,28,16,31,18,8,57,92,407,68,21.73,8.76,3.31,5.07,0.653,0,0,0,2.14,2.83,0.756,2.31,3.41,5.72,0.97,0.55,1.07,0.62,0.28,1.97,3.17,14.03,2.34,
E2017_P007866_PAN,E2017,P007866,MITOGLOU,KONSTANTINOS,PAN,4,0,12.4,3,0,2,0,2,3,6,2,1,3,2,1,0,0,1,2,3,2,-4,3.11,0.75,0,0.5,0,0,0.5,0,0.75,1.5,0.5,0.5,0.25,0.75,0.5,0.25,0,0,0.25,0.5,0.75,0.5,-1,
E2017_P000848_MAL,E2017,P000848,NEDOVIC,NEMANJA,MAL,24,18,602,404,80,161,54,151,82,97,10,37,47,115,14,53,2,6,39,109,400,2,25.08,16.83,3.33,6.71,0.497,2.25,6.29,0.358,3.42,4.04,0.845,0.42,1.54,1.96,4.79,0.58,2.21,0.08,0.25,1.62,4.54,16.67,0.08,
E2017_P001255_OLY,E2017,P001255,PAPANIKOLAOU,KOSTAS,OLY,28,23,674.6,232,44,80,25,67,69,89,29,92,121,58,27,42,10,7,59,73,315,86,24.09,8.29,1.57,2.86,0.55,0.89,2.39,0.373,2.46,3.18,0.775,1.04,3.29,4.32,2.07,0.96,1.5,0.36,0.25,2.11,2.61,11.25,3.07,
E2017_P006643_PAM,E2017,P006643,PUERTO,JOSEP,PAM,10,0,32.3,9,3,7,0,1,3,4,1,3,4,1,1,0,1,1,1,3,11,16,3.23,0.9,0.3,0.7,0.429,0,0.1,0,0.3,0.4,0.75,0.1,0.3,0.4,0.1,0.1,0,0.1,0.1,0.1,0.3,1.1,1.6,
E2017_P001133_BAS,E2017,P001133,SHENGELIA,TORNIKE,BAS,33,17,842.2,451,154,251,15,46,98,144,53,147,200,72,26,51,18,18,66,143,601,116,25.52,13.67,4.67,7.61,0.614,0.45,1.39,0.326,2.97,4.36,0.681,1.61,4.45,6.06,2.18,0.79,1.55,0.55,0.55,2,4.33,18.21,3.52,
E2017_P001926_ULK,E2017,P001926,SLOUKAS,KOSTAS,ULK,35,10,868.8,351,73,158,43,113,76,83,18,69,87,188,21,71,2,11,56,96,445,149,24.82,10.03,2.09,4.51,0.462,1.23,3.23,0.381,2.17,2.37,0.916,0.51,1.97,2.49,5.37,0.6,2.03,0.06,0.31,1.6,2.74,12.71,4.26,
E2017_P005791_MAD,E2017,P005791,TAVARES,WALTER,MAD,29,23,504.7,188,75,110,0,0,38,61,64,90,154,14,13,22,43,7,74,55,306,90,17.4,6.48,2.59,3.79,0.682,0,0,0,1.31,2.1,0.623,2.21,3.1,5.31,0.48,0.45,0.76,1.48,0.24,2.55,1.9,10.55,3.1,
